
=== 采集时间: 2025-12-05 15:10:48 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
50	0.0049	6	15	7
51	0.0050	10	19	5
52	0.0051	15	26	28
53	0.0052	0	9	27
54	0.0053	11	27	31
55	0.0054	9	22	16
56	0.0055	14	16	7
57	0.0056	13	24	23
58	0.0057	0	10	16
59	0.0058	9	20	24
60	0.0059	13	19	18
61	0.0060	3	9	1
62	0.0061	11	18	27
63	0.0062	-2	9	24
64	0.0063	13	26	24
65	0.0064	10	23	7
66	0.0065	2	9	-3
67	0.0066	6	7	15
68	0.0067	0	9	16
69	0.0068	10	23	26
70	0.0069	6	23	14
71	0.0070	6	9	-3
72	0.0071	13	6	9
73	0.0072	-2	5	16
74	0.0073	15	27	28
75	0.0074	7	19	18
76	0.0075	-2	5	2
77	0.0076	5	-2	13
78	0.0077	-2	6	13
79	0.0078	10	26	27
80	0.0079	5	7	15
81	0.0080	1	1	1
82	0.0081	7	16	19
83	0.0082	-4	14	16
84	0.0083	14	24	20
85	0.0084	5	11	10
86	0.0085	7	9	1
87	0.0086	13	19	16
88	0.0087	0	18	19
89	0.0088	6	19	19
90	0.0089	9	6	10
91	0.0090	9	22	-3
92	0.0091	19	28	18
93	0.0092	5	13	19
94	0.0093	10	7	28
95	0.0094	7	6	11
96	0.0095	7	16	-2
97	0.0096	15	23	19
98	0.0097	5	1	16
99	0.0098	13	10	24
100	0.0099	7	11	20

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	22	202	-14
2	0.001	51	226	4
3	0.002	45	-2944	-20
4	0.003	5	-630	-11
5	0.004	6	-2729	14
6	0.005	-25	176	19
7	0.006	33	-86	7
8	0.007	40	1611	10
9	0.008	46	-552	18
10	0.009	-20	-1022	4
================================================================================

=== 采集时间: 2025-12-05 15:11:28 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	5	7	9
2	0.0001	9	10	19
3	0.0002	1	6	14
4	0.0003	0	7	14
5	0.0004	9	16	14
6	0.0005	10	5	2
7	0.0006	7	11	18
8	0.0007	-2	13	13
9	0.0008	0	20	23
10	0.0009	9	30	18
11	0.0010	14	16	6
12	0.0011	11	5	15
13	0.0012	5	10	19
14	0.0013	5	30	28
15	0.0014	15	36	26
16	0.0015	9	11	6
17	0.0016	14	9	22
18	0.0017	7	9	24
19	0.0018	13	32	33
20	0.0019	19	30	20
21	0.0020	6	-3	-4
22	0.0021	9	-4	11
23	0.0022	-6	6	19
24	0.0023	3	27	27
25	0.0024	15	24	16
26	0.0025	6	5	2
27	0.0026	15	11	20
28	0.0027	7	19	19
29	0.0028	11	24	30
30	0.0029	11	24	18
31	0.0030	6	6	2
32	0.0031	10	16	18
33	0.0032	-3	15	23
34	0.0033	5	24	30
35	0.0034	11	24	13
36	0.0035	9	10	1
37	0.0036	20	18	19
38	0.0037	6	7	20
39	0.0038	15	19	27
40	0.0039	10	16	14
41	0.0040	13	9	-2
42	0.0041	14	16	18
43	0.0042	10	3	19
44	0.0043	10	19	27
45	0.0044	16	22	18
46	0.0045	15	7	5
47	0.0046	23	15	20
48	0.0047	5	7	20
49	0.0048	11	22	28
50	0.0049	19	35	19
51	0.0050	9	16	6
52	0.0051	14	16	28
53	0.0052	-4	11	19
54	0.0053	9	19	24
55	0.0054	16	35	27
56	0.0055	14	31	15
57	0.0056	20	19	24
58	0.0057	-7	-7	18
59	0.0058	2	3	16
60	0.0059	9	27	15
61	0.0060	-7	-4	-14
62	0.0061	6	5	15
63	0.0062	-4	6	20
64	0.0063	14	44	37
65	0.0064	22	33	23
66	0.0065	5	-3	-3
67	0.0066	9	5	14
68	0.0067	-6	1	16
69	0.0068	5	40	24
70	0.0069	13	27	18
71	0.0070	-7	-12	-4
72	0.0071	7	-4	15
73	0.0072	-6	5	20
74	0.0073	14	31	24
75	0.0074	11	16	0
76	0.0075	-2	-20	-15
77	0.0076	3	-2	11
78	0.0077	2	18	28
79	0.0078	10	36	37
80	0.0079	2	14	9
81	0.0080	-3	-7	-17
82	0.0081	5	14	6
83	0.0082	0	20	20
84	0.0083	16	35	37
85	0.0084	13	15	15
86	0.0085	6	3	-2
87	0.0086	9	26	19
88	0.0087	0	19	20
89	0.0088	2	23	28
90	0.0089	15	10	15
91	0.0090	13	7	3
92	0.0091	14	19	27
93	0.0092	3	14	16
94	0.0093	2	15	26
95	0.0094	9	16	15
96	0.0095	10	10	-2
97	0.0096	9	15	20
98	0.0097	-2	6	20
99	0.0098	2	19	28
100	0.0099	14	30	16

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	1	509	2
2	0.001	16	760	2
3	0.002	21	-3312	-4
4	0.003	-22	-712	2
5	0.004	21	-1324	-11
6	0.005	-10	-759	1
7	0.006	34	-734	18
8	0.007	3	28	11
9	0.008	34	162	6
10	0.009	23	-931	-8
================================================================================

=== 采集时间: 2025-12-05 15:11:28 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	3	2	-3
2	0.0001	20	27	30
3	0.0002	7	14	23
4	0.0003	5	19	24
5	0.0004	7	22	16
6	0.0005	7	14	5
7	0.0006	13	26	27
8	0.0007	2	13	19
9	0.0008	11	23	27
10	0.0009	18	28	24
11	0.0010	14	18	13
12	0.0011	15	18	31
13	0.0012	0	3	20
14	0.0013	7	15	19
15	0.0014	11	24	14
16	0.0015	9	15	11
17	0.0016	11	18	23
18	0.0017	6	11	20
19	0.0018	13	14	23
20	0.0019	14	27	7
21	0.0020	9	13	-2
22	0.0021	7	14	23
23	0.0022	0	11	20
24	0.0023	9	27	23
25	0.0024	9	30	11
26	0.0025	6	14	7
27	0.0026	7	6	15
28	0.0027	5	16	20
29	0.0028	13	27	20
30	0.0029	13	26	16
31	0.0030	3	10	6
32	0.0031	9	10	27
33	0.0032	0	6	26
34	0.0033	16	23	24
35	0.0034	7	22	13
36	0.0035	13	2	1
37	0.0036	9	10	27
38	0.0037	1	11	28
39	0.0038	18	22	23
40	0.0039	14	15	15
41	0.0040	7	11	6
42	0.0041	10	19	24
43	0.0042	-2	18	23
44	0.0043	5	10	15
45	0.0044	6	13	6
46	0.0045	10	20	5
47	0.0046	14	28	31
48	0.0047	0	11	22
49	0.0048	1	-2	10
50	0.0049	3	9	5
51	0.0050	0	23	5
52	0.0051	14	28	27
53	0.0052	0	3	15
54	0.0053	1	-14	10
55	0.0054	5	6	11
56	0.0055	3	19	7
57	0.0056	10	16	19
58	0.0057	3	-7	7
59	0.0058	2	-7	14
60	0.0059	14	14	20
61	0.0060	5	7	-2
62	0.0061	2	16	26
63	0.0062	-10	0	18
64	0.0063	2	6	10
65	0.0064	9	16	5
66	0.0065	0	0	-6
67	0.0066	2	13	15
68	0.0067	-4	-3	15
69	0.0068	3	19	23
70	0.0069	15	19	10
71	0.0070	-4	2	-7
72	0.0071	10	16	23
73	0.0072	-6	6	19
74	0.0073	10	31	28
75	0.0074	16	33	20
76	0.0075	6	13	7
77	0.0076	14	16	23
78	0.0077	1	13	20
79	0.0078	15	27	32
80	0.0079	18	30	22
81	0.0080	6	2	6
82	0.0081	7	13	22
83	0.0082	-2	7	14
84	0.0083	13	26	24
85	0.0084	20	23	18
86	0.0085	9	5	-2
87	0.0086	13	13	24
88	0.0087	-6	9	26
89	0.0088	6	18	19
90	0.0089	16	19	5
91	0.0090	3	0	3
92	0.0091	11	19	20
93	0.0092	2	18	24
94	0.0093	9	16	20
95	0.0094	11	19	9
96	0.0095	14	19	5
97	0.0096	23	37	23
98	0.0097	7	14	19
99	0.0098	9	15	19
100	0.0099	15	18	15

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	4	-2209	12
2	0.001	16	-1554	18
3	0.002	38	-983	13
4	0.003	27	-2201	7
5	0.004	1	-451	15
6	0.005	6	-131	6
7	0.006	31	782	19
8	0.007	38	-1097	9
9	0.008	38	-1102	7
10	0.009	-8	-1096	-8
================================================================================

=== 采集时间: 2025-12-05 15:11:29 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	0	1	-2
2	0.0001	5	13	24
3	0.0002	-12	10	15
4	0.0003	6	18	13
5	0.0004	14	22	14
6	0.0005	6	7	9
7	0.0006	9	15	26
8	0.0007	-2	7	11
9	0.0008	5	22	15
10	0.0009	11	22	18
11	0.0010	10	13	10
12	0.0011	9	32	31
13	0.0012	-6	6	22
14	0.0013	7	22	19
15	0.0014	23	27	18
16	0.0015	22	26	20
17	0.0016	20	19	35
18	0.0017	-2	7	28
19	0.0018	6	15	16
20	0.0019	22	22	6
21	0.0020	15	18	9
22	0.0021	14	19	28
23	0.0022	-6	13	32
24	0.0023	5	22	24
25	0.0024	15	18	7
26	0.0025	15	14	-2
27	0.0026	14	11	24
28	0.0027	1	10	27
29	0.0028	14	24	24
30	0.0029	6	13	2
31	0.0030	2	7	2
32	0.0031	6	16	22
33	0.0032	7	27	28
34	0.0033	15	24	19
35	0.0034	19	10	11
36	0.0035	10	1	2
37	0.0036	9	16	33
38	0.0037	2	27	30
39	0.0038	5	20	23
40	0.0039	10	13	10
41	0.0040	13	2	6
42	0.0041	15	24	36
43	0.0042	6	16	28
44	0.0043	9	16	16
45	0.0044	7	1	3
46	0.0045	2	0	2
47	0.0046	10	22	36
48	0.0047	-2	22	26
49	0.0048	2	14	16
50	0.0049	6	7	2
51	0.0050	7	2	-4
52	0.0051	13	22	23
53	0.0052	-2	16	23
54	0.0053	5	11	13
55	0.0054	10	9	-2
56	0.0055	13	3	-4
57	0.0056	13	16	31
58	0.0057	2	15	26
59	0.0058	0	13	14
60	0.0059	7	9	0
61	0.0060	5	-2	2
62	0.0061	5	19	24
63	0.0062	0	19	26
64	0.0063	3	6	13
65	0.0064	15	5	2
66	0.0065	7	13	-2
67	0.0066	11	24	30
68	0.0067	-6	19	24
69	0.0068	-4	13	14
70	0.0069	6	11	2
71	0.0070	2	3	3
72	0.0071	11	16	27
73	0.0072	-3	19	22
74	0.0073	7	18	16
75	0.0074	15	5	5
76	0.0075	9	-2	-2
77	0.0076	9	22	30
78	0.0077	-7	14	26
79	0.0078	6	16	16
80	0.0079	6	5	7
81	0.0080	9	1	1
82	0.0081	15	18	27
83	0.0082	2	28	24
84	0.0083	11	19	22
85	0.0084	5	9	9
86	0.0085	2	3	6
87	0.0086	9	28	37
88	0.0087	9	30	33
89	0.0088	11	27	23
90	0.0089	11	11	6
91	0.0090	7	6	1
92	0.0091	10	16	30
93	0.0092	5	28	27
94	0.0093	5	24	22
95	0.0094	5	5	11
96	0.0095	3	2	2
97	0.0096	15	16	22
98	0.0097	9	19	23
99	0.0098	2	11	16
100	0.0099	2	6	5

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	22	-909	5
2	0.001	36	-2719	18
3	0.002	7	-505	2
4	0.003	11	-2989	3
5	0.004	-3	84	4
6	0.005	2	-280	0
7	0.006	42	718	16
8	0.007	4	-1076	18
9	0.008	5	-132	-15
10	0.009	21	-367	19
================================================================================

=== 采集时间: 2025-12-05 15:11:29 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	-2	3	2
2	0.0001	13	19	24
3	0.0002	5	3	20
4	0.0003	9	13	16
5	0.0004	20	26	9
6	0.0005	2	-2	6
7	0.0006	7	10	27
8	0.0007	-2	6	18
9	0.0008	-4	13	16
10	0.0009	11	19	18
11	0.0010	0	0	6
12	0.0011	16	18	30
13	0.0012	3	13	23
14	0.0013	6	15	11
15	0.0014	16	27	10
16	0.0015	2	6	3
17	0.0016	10	20	28
18	0.0017	-3	15	19
19	0.0018	-2	18	15
20	0.0019	10	19	2
21	0.0020	1	7	2
22	0.0021	13	23	32
23	0.0022	3	19	20
24	0.0023	10	9	20
25	0.0024	11	18	11
26	0.0025	5	7	6
27	0.0026	6	18	27
28	0.0027	3	9	28
29	0.0028	10	14	15
30	0.0029	15	23	11
31	0.0030	11	15	14
32	0.0031	5	14	30
33	0.0032	2	13	22
34	0.0033	5	14	20
35	0.0034	14	24	19
36	0.0035	5	13	10
37	0.0036	7	19	32
38	0.0037	2	9	19
39	0.0038	10	23	18
40	0.0039	14	43	20
41	0.0040	9	14	10
42	0.0041	9	15	28
43	0.0042	2	11	20
44	0.0043	13	19	16
45	0.0044	20	31	14
46	0.0045	11	14	5
47	0.0046	3	11	15
48	0.0047	-2	7	23
49	0.0048	5	19	16
50	0.0049	11	22	16
51	0.0050	11	13	2
52	0.0051	14	2	20
53	0.0052	5	13	19
54	0.0053	13	19	18
55	0.0054	13	20	16
56	0.0055	7	11	2
57	0.0056	0	14	24
58	0.0057	-6	16	27
59	0.0058	10	19	23
60	0.0059	16	23	14
61	0.0060	3	-2	-6
62	0.0061	9	-3	15
63	0.0062	10	19	30
64	0.0063	6	36	31
65	0.0064	7	18	11
66	0.0065	-4	-3	-4
67	0.0066	5	9	19
68	0.0067	3	26	28
69	0.0068	18	33	24
70	0.0069	20	19	14
71	0.0070	5	-2	2
72	0.0071	9	19	33
73	0.0072	-3	18	26
74	0.0073	11	22	19
75	0.0074	15	10	7
76	0.0075	3	5	3
77	0.0076	14	26	36
78	0.0077	5	19	28
79	0.0078	13	16	20
80	0.0079	20	16	16
81	0.0080	13	10	11
82	0.0081	16	28	33
83	0.0082	2	13	28
84	0.0083	13	19	23
85	0.0084	22	26	18
86	0.0085	9	13	3
87	0.0086	13	19	28
88	0.0087	0	13	26
89	0.0088	13	27	19
90	0.0089	27	30	16
91	0.0090	15	16	6
92	0.0091	11	9	31
93	0.0092	-3	11	32
94	0.0093	15	37	33
95	0.0094	19	31	16
96	0.0095	7	10	2
97	0.0096	11	14	24
98	0.0097	9	13	33
99	0.0098	23	40	32
100	0.0099	35	33	27

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	11	-353	-4
2	0.001	64	-1101	5
3	0.002	-11	-1123	10
4	0.003	37	-1750	11
5	0.004	-12	2558	1
6	0.005	5	-5	-2
7	0.006	5	1262	11
8	0.007	22	-821	6
9	0.008	-5	-146	13
10	0.009	37	-1315	-5
================================================================================

=== 采集时间: 2025-12-05 15:11:30 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	16	9	13
2	0.0001	14	14	32
3	0.0002	2	6	16
4	0.0003	5	11	7
5	0.0004	11	18	15
6	0.0005	9	11	16
7	0.0006	9	13	31
8	0.0007	6	18	22
9	0.0008	14	23	15
10	0.0009	15	24	18
11	0.0010	7	11	10
12	0.0011	5	5	24
13	0.0012	1	18	20
14	0.0013	7	19	22
15	0.0014	14	16	13
16	0.0015	2	-2	0
17	0.0016	7	6	27
18	0.0017	-3	11	20
19	0.0018	7	19	15
20	0.0019	9	18	10
21	0.0020	-3	1	1
22	0.0021	2	6	24
23	0.0022	-3	15	19
24	0.0023	7	18	13
25	0.0024	10	13	3
26	0.0025	0	-4	-4
27	0.0026	5	7	28
28	0.0027	0	19	24
29	0.0028	5	22	16
30	0.0029	9	13	3
31	0.0030	2	-2	0
32	0.0031	5	11	28
33	0.0032	5	22	23
34	0.0033	9	18	13
35	0.0034	18	18	10
36	0.0035	3	2	2
37	0.0036	11	26	27
38	0.0037	2	22	27
39	0.0038	5	14	16
40	0.0039	14	16	9
41	0.0040	3	0	0
42	0.0041	15	22	28
43	0.0042	2	18	31
44	0.0043	10	16	15
45	0.0044	20	14	7
46	0.0045	2	-2	-6
47	0.0046	2	9	24
48	0.0047	-3	18	20
49	0.0048	6	16	13
50	0.0049	24	24	11
51	0.0050	7	-3	3
52	0.0051	7	3	27
53	0.0052	-3	15	22
54	0.0053	9	24	13
55	0.0054	15	32	14
56	0.0055	-3	1	6
57	0.0056	5	2	27
58	0.0057	-2	18	30
59	0.0058	14	37	31
60	0.0059	18	27	13
61	0.0060	7	3	7
62	0.0061	6	6	23
63	0.0062	-4	13	26
64	0.0063	5	23	18
65	0.0064	16	27	16
66	0.0065	13	9	10
67	0.0066	11	20	32
68	0.0067	0	11	24
69	0.0068	6	19	13
70	0.0069	14	23	14
71	0.0070	2	1	9
72	0.0071	13	24	28
73	0.0072	0	14	19
74	0.0073	5	13	19
75	0.0074	19	18	15
76	0.0075	5	6	6
77	0.0076	13	16	22
78	0.0077	-7	1	18
79	0.0078	7	13	10
80	0.0079	14	19	6
81	0.0080	6	5	6
82	0.0081	10	20	32
83	0.0082	2	15	26
84	0.0083	10	19	16
85	0.0084	16	18	16
86	0.0085	6	11	15
87	0.0086	15	30	31
88	0.0087	5	16	28
89	0.0088	5	19	22
90	0.0089	23	30	16
91	0.0090	10	16	15
92	0.0091	9	15	31
93	0.0092	3	18	26
94	0.0093	6	24	15
95	0.0094	16	20	19
96	0.0095	6	6	9
97	0.0096	13	11	22
98	0.0097	5	13	15
99	0.0098	2	7	10
100	0.0099	13	22	7

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	4	-1549	12
2	0.001	50	-936	5
3	0.002	16	4	-2
4	0.003	9	560	0
5	0.004	22	-229	18
6	0.005	24	-766	-2
7	0.006	9	-1415	4
8	0.007	14	2512	11
9	0.008	29	-138	1
10	0.009	23	533	-3
================================================================================

=== 采集时间: 2025-12-05 15:11:30 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	9	-12	3
2	0.0001	10	11	30
3	0.0002	7	23	26
4	0.0003	9	20	13
5	0.0004	16	15	18
6	0.0005	2	3	15
7	0.0006	10	19	40
8	0.0007	2	19	27
9	0.0008	3	14	14
10	0.0009	15	14	16
11	0.0010	18	13	19
12	0.0011	14	23	39
13	0.0012	2	15	23
14	0.0013	-2	9	2
15	0.0014	14	28	16
16	0.0015	14	24	19
17	0.0016	18	24	39
18	0.0017	13	10	24
19	0.0018	9	14	15
20	0.0019	20	24	15
21	0.0020	10	13	19
22	0.0021	10	22	32
23	0.0022	7	20	33
24	0.0023	9	19	22
25	0.0024	24	24	20
26	0.0025	15	18	19
27	0.0026	13	11	36
28	0.0027	15	11	19
29	0.0028	7	18	14
30	0.0029	15	27	19
31	0.0030	-3	6	16
32	0.0031	1	15	36
33	0.0032	-2	16	19
34	0.0033	11	20	10
35	0.0034	22	31	18
36	0.0035	5	9	9
37	0.0036	16	16	31
38	0.0037	3	16	26
39	0.0038	9	26	18
40	0.0039	15	31	7
41	0.0040	0	7	10
42	0.0041	1	20	32
43	0.0042	9	20	23
44	0.0043	11	27	20
45	0.0044	15	26	18
46	0.0045	7	3	6
47	0.0046	9	14	26
48	0.0047	9	10	19
49	0.0048	10	15	19
50	0.0049	19	24	19
51	0.0050	3	9	10
52	0.0051	11	22	28
53	0.0052	5	13	22
54	0.0053	6	16	20
55	0.0054	19	19	10
56	0.0055	11	13	14
57	0.0056	6	22	32
58	0.0057	2	15	20
59	0.0058	6	16	7
60	0.0059	19	27	20
61	0.0060	0	-2	7
62	0.0061	2	19	27
63	0.0062	13	14	15
64	0.0063	2	3	9
65	0.0064	14	16	14
66	0.0065	11	16	11
67	0.0066	7	16	30
68	0.0067	5	13	20
69	0.0068	1	5	9
70	0.0069	19	33	19
71	0.0070	10	19	14
72	0.0071	13	23	33
73	0.0072	9	14	23
74	0.0073	9	7	10
75	0.0074	28	36	16
76	0.0075	10	14	11
77	0.0076	7	14	28
78	0.0077	-4	11	16
79	0.0078	3	9	11
80	0.0079	24	32	11
81	0.0080	9	10	9
82	0.0081	11	10	24
83	0.0082	3	15	14
84	0.0083	13	10	11
85	0.0084	23	28	10
86	0.0085	7	11	16
87	0.0086	3	14	24
88	0.0087	-4	6	19
89	0.0088	2	16	11
90	0.0089	20	31	23
91	0.0090	5	19	16
92	0.0091	14	11	27
93	0.0092	2	7	16
94	0.0093	7	26	20
95	0.0094	20	35	28
96	0.0095	11	10	13
97	0.0096	11	7	19
98	0.0097	1	6	13
99	0.0098	6	16	19
100	0.0099	19	36	23

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	-7	-955	6
2	0.001	39	-567	-20
3	0.002	-20	-2058	-5
4	0.003	30	55	5
5	0.004	11	451	16
6	0.005	6	-51	11
7	0.006	40	-2188	7
8	0.007	7	-2016	3
9	0.008	2	-1198	1
10	0.009	1	-2722	11
================================================================================

=== 采集时间: 2025-12-05 15:11:30 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	11	6	16
2	0.0001	20	22	39
3	0.0002	9	20	33
4	0.0003	9	16	16
5	0.0004	19	16	9
6	0.0005	13	10	10
7	0.0006	20	23	33
8	0.0007	14	19	30
9	0.0008	16	22	13
10	0.0009	30	27	14
11	0.0010	7	9	11
12	0.0011	16	26	37
13	0.0012	3	24	26
14	0.0013	11	23	14
15	0.0014	19	26	15
16	0.0015	11	9	10
17	0.0016	16	19	37
18	0.0017	1	15	32
19	0.0018	11	20	16
20	0.0019	23	19	11
21	0.0020	7	2	13
22	0.0021	10	13	33
23	0.0022	1	9	24
24	0.0023	9	20	14
25	0.0024	26	28	20
26	0.0025	2	0	7
27	0.0026	11	6	27
28	0.0027	7	15	23
29	0.0028	20	30	16
30	0.0029	19	22	16
31	0.0030	-4	-12	10
32	0.0031	-3	14	24
33	0.0032	-4	19	27
34	0.0033	15	32	18
35	0.0034	23	24	19
36	0.0035	6	2	18
37	0.0036	6	19	27
38	0.0037	5	15	19
39	0.0038	6	23	13
40	0.0039	9	19	20
41	0.0040	-4	5	20
42	0.0041	11	27	30
43	0.0042	5	11	18
44	0.0043	10	14	10
45	0.0044	14	11	18
46	0.0045	7	7	11
47	0.0046	13	19	26
48	0.0047	-4	2	19
49	0.0048	1	10	14
50	0.0049	13	16	16
51	0.0050	1	16	13
52	0.0051	14	24	31
53	0.0052	2	10	18
54	0.0053	3	13	7
55	0.0054	15	19	18
56	0.0055	13	19	19
57	0.0056	13	27	39
58	0.0057	2	18	20
59	0.0058	-2	13	6
60	0.0059	9	20	15
61	0.0060	5	13	10
62	0.0061	5	19	32
63	0.0062	5	15	23
64	0.0063	9	19	10
65	0.0064	14	16	11
66	0.0065	6	2	7
67	0.0066	9	15	28
68	0.0067	6	26	26
69	0.0068	9	31	18
70	0.0069	14	23	11
71	0.0070	5	1	5
72	0.0071	0	5	23
73	0.0072	9	20	27
74	0.0073	13	32	11
75	0.0074	26	20	9
76	0.0075	5	-4	3
77	0.0076	2	2	26
78	0.0077	-6	22	20
79	0.0078	6	24	11
80	0.0079	14	7	10
81	0.0080	5	-11	7
82	0.0081	13	9	30
83	0.0082	6	26	20
84	0.0083	18	22	7
85	0.0084	7	6	9
86	0.0085	0	0	13
87	0.0086	6	26	32
88	0.0087	-2	23	27
89	0.0088	2	16	13
90	0.0089	11	14	14
91	0.0090	7	9	5
92	0.0091	10	19	31
93	0.0092	2	13	20
94	0.0093	-2	11	7
95	0.0094	3	14	14
96	0.0095	0	7	13
97	0.0096	7	13	20
98	0.0097	-2	3	11
99	0.0098	-3	0	0
100	0.0099	11	16	10

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	27	-1668	-2
2	0.001	-12	-187	0
3	0.002	13	201	-19
4	0.003	-4	43	18
5	0.004	5	-453	-5
6	0.005	19	-3134	-3
7	0.006	-2	-735	4
8	0.007	27	-3182	3
9	0.008	-8	-273	13
10	0.009	30	-349	12
================================================================================

=== 采集时间: 2025-12-05 15:11:31 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	2	-4	2
2	0.0001	9	6	24
3	0.0002	1	9	16
4	0.0003	9	18	7
5	0.0004	10	14	14
6	0.0005	-6	-2	10
7	0.0006	5	14	28
8	0.0007	2	16	19
9	0.0008	10	23	2
10	0.0009	16	19	15
11	0.0010	6	-2	11
12	0.0011	10	18	30
13	0.0012	7	26	20
14	0.0013	2	27	5
15	0.0014	10	19	11
16	0.0015	0	3	11
17	0.0016	14	23	37
18	0.0017	7	26	26
19	0.0018	5	19	14
20	0.0019	15	14	10
21	0.0020	3	2	6
22	0.0021	14	16	33
23	0.0022	11	14	27
24	0.0023	9	18	14
25	0.0024	13	11	14
26	0.0025	7	5	11
27	0.0026	13	27	35
28	0.0027	6	19	20
29	0.0028	9	16	13
30	0.0029	9	16	10
31	0.0030	7	10	14
32	0.0031	10	23	32
33	0.0032	7	13	24
34	0.0033	9	20	9
35	0.0034	15	37	18
36	0.0035	1	13	9
37	0.0036	5	13	26
38	0.0037	9	6	16
39	0.0038	7	18	13
40	0.0039	27	45	26
41	0.0040	11	2	9
42	0.0041	3	5	22
43	0.0042	0	6	14
44	0.0043	-8	23	13
45	0.0044	19	30	19
46	0.0045	-3	-11	10
47	0.0046	1	-2	24
48	0.0047	13	19	23
49	0.0048	10	24	6
50	0.0049	19	23	13
51	0.0050	-8	-16	5
52	0.0051	-4	14	32
53	0.0052	5	31	28
54	0.0053	9	36	23
55	0.0054	20	22	14
56	0.0055	-2	-15	5
57	0.0056	6	19	24
58	0.0057	9	28	24
59	0.0058	15	26	20
60	0.0059	14	19	22
61	0.0060	2	2	14
62	0.0061	10	24	33
63	0.0062	10	35	27
64	0.0063	5	9	9
65	0.0064	11	5	10
66	0.0065	2	3	9
67	0.0066	9	23	37
68	0.0067	10	35	39
69	0.0068	9	14	16
70	0.0069	11	10	10
71	0.0070	2	-7	0
72	0.0071	9	16	27
73	0.0072	-2	19	27
74	0.0073	6	15	14
75	0.0074	19	15	16
76	0.0075	5	5	13
77	0.0076	9	18	27
78	0.0077	2	31	22
79	0.0078	11	14	15
80	0.0079	27	24	26
81	0.0080	13	7	14
82	0.0081	13	22	39
83	0.0082	6	26	32
84	0.0083	9	19	15
85	0.0084	19	23	9
86	0.0085	6	13	13
87	0.0086	13	15	35
88	0.0087	11	19	35
89	0.0088	18	28	23
90	0.0089	30	30	20
91	0.0090	0	9	6
92	0.0091	7	9	23
93	0.0092	-6	18	24
94	0.0093	16	31	26
95	0.0094	26	28	23
96	0.0095	11	11	19
97	0.0096	15	10	27
98	0.0097	3	23	23
99	0.0098	23	33	18
100	0.0099	18	24	16

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	32	-254	1
2	0.001	19	-1118	11
3	0.002	10	-1137	16
4	0.003	33	-1860	3
5	0.004	28	2560	15
6	0.005	-3	-17	7
7	0.006	9	1129	12
8	0.007	5	-1000	-8
9	0.008	29	-245	7
10	0.009	3	-1566	3
================================================================================

=== 采集时间: 2025-12-05 15:11:31 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	2	-12	7
