
=== 采集时间: 2025-12-05 15:21:53 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
58	0.0057	-7	-65	-212
59	0.0058	214	57	-297
60	0.0059	-121	1	210
61	0.0060	-177	-44	485
62	0.0061	237	185	-226
63	0.0062	-49	19	9
64	0.0063	79	-207	-188
65	0.0064	165	-182	-842
66	0.0065	78	-29	-98
67	0.0066	-267	-7	515
68	0.0067	65	148	-160
69	0.0068	193	20	328
70	0.0069	-464	48	452
71	0.0070	-259	49	408
72	0.0071	331	372	-243
73	0.0072	-25	-138	-274
74	0.0073	268	-233	-29
75	0.0074	-70	194	-29
76	0.0075	-46	0	-45
77	0.0076	-58	360	592
78	0.0077	-224	-96	83
79	0.0078	408	65	-256
80	0.0079	-126	-121	-11
81	0.0080	-81	-468	-248
82	0.0081	181	326	-4
83	0.0082	-17	-216	-230
84	0.0083	322	9	-61
85	0.0084	-349	-46	236
86	0.0085	-97	44	88
87	0.0086	-158	2	1
88	0.0087	-50	43	-37
89	0.0088	-132	353	917
90	0.0089	-122	112	80
91	0.0090	439	-83	-697
92	0.0091	-45	-187	37
93	0.0092	-361	-319	19
94	0.0093	356	250	-541
95	0.0094	-72	7	187
96	0.0095	124	-159	-87
97	0.0096	27	-21	110
98	0.0097	-256	-38	273
99	0.0098	-131	164	215
100	0.0099	11	58	-87

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	-1175	408	1205
2	0.001	-1135	-2572	351
3	0.002	-973	-534	88
4	0.003	121	-645	-1126
5	0.004	405	-1298	-838
6	0.005	1447	-1325	-1300
7	0.006	743	-362	-209
8	0.007	842	-220	38
9	0.008	248	-1982	1166
10	0.009	-1442	-1233	1510
================================================================================
