
=== 采集时间: 2025-12-05 15:24:18 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
4	0.0003	50	262	172
5	0.0004	-34	32	31
6	0.0005	31	-66	-6
7	0.0006	-63	-121	-29
8	0.0007	-61	-57	16
9	0.0008	45	168	11
10	0.0009	-27	-21	74
11	0.0010	61	24	53
12	0.0011	-55	-57	-62
13	0.0012	-15	-23	104
14	0.0013	-85	139	63
15	0.0014	97	26	-55
16	0.0015	77	45	-8
17	0.0016	-46	-102	23
18	0.0017	-6	15	-53
19	0.0018	-66	69	95
20	0.0019	-11	11	-3
21	0.0020	79	-59	-32
22	0.0021	9	44	46
23	0.0022	-34	7	54
24	0.0023	44	124	-74
25	0.0024	-23	-25	3
26	0.0025	-4	-11	121
27	0.0026	-2	6	-49
28	0.0027	44	-29	-20
29	0.0028	-91	41	20
30	0.0029	13	-46	10
31	0.0030	14	67	-55
32	0.0031	11	-8	103
33	0.0032	-104	13	138
34	0.0033	-14	84	83
35	0.0034	-25	33	22
36	0.0035	61	41	24
37	0.0036	61	6	-71
38	0.0037	52	-24	-17
39	0.0038	14	18	-44
40	0.0039	-11	-54	-80
41	0.0040	-12	77	28
42	0.0041	-51	-11	60
43	0.0042	49	53	-11
44	0.0043	11	-15	20
45	0.0044	-68	-58	-36
46	0.0045	20	35	-19
47	0.0046	-68	-20	18
48	0.0047	2	-2	7
49	0.0048	16	-31	-33
50	0.0049	5	27	84
51	0.0050	-45	23	27
52	0.0051	125	30	-29
53	0.0052	1	16	-42
54	0.0053	48	-37	66
55	0.0054	-45	65	-44
56	0.0055	-12	-36	-36
57	0.0056	-84	1	-2
58	0.0057	20	-76	-28
59	0.0058	-46	26	95
60	0.0059	-24	43	83
61	0.0060	70	28	-70
62	0.0061	10	-27	-49
63	0.0062	-78	-2	62
64	0.0063	-19	18	48
65	0.0064	33	75	-17
66	0.0065	-11	-62	63
67	0.0066	-20	-3	-29
68	0.0067	13	-27	-51
69	0.0068	-19	32	-16
70	0.0069	-66	-49	61
71	0.0070	5	30	5
72	0.0071	-23	9	20
73	0.0072	-74	-11	63
74	0.0073	-6	-4	32
75	0.0074	15	14	-62
76	0.0075	-2	101	99
77	0.0076	9	84	118
78	0.0077	-25	15	-34
79	0.0078	6	-109	-49
80	0.0079	10	-11	-37
81	0.0080	58	22	-80
82	0.0081	19	58	126
83	0.0082	-37	22	43
84	0.0083	61	-85	-49
85	0.0084	-46	-27	-88
86	0.0085	-12	-54	33
87	0.0086	-31	124	-2
88	0.0087	-15	13	104
89	0.0088	-64	11	28
90	0.0089	14	-45	-2
91	0.0090	-7	22	-7
92	0.0091	33	9	15
93	0.0092	108	52	-49
94	0.0093	27	44	-16
95	0.0094	20	35	76
96	0.0095	-6	18	-14
97	0.0096	-23	23	30
98	0.0097	-21	-25	66
99	0.0098	-27	41	-2
100	0.0099	15	-34	-23

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	-420	-2129	621
2	0.001	-77	363	616
3	0.002	-636	41	779
4	0.003	-1040	1154	899
5	0.004	-861	261	533
6	0.005	-901	-118	712
7	0.006	11	-687	726
8	0.007	602	85	149
9	0.008	99	2057	783
10	0.009	-73	54	782
================================================================================

=== 采集时间: 2025-12-05 15:25:07 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	-3	37	62
2	0.0001	61	-8	-41
3	0.0002	97	-61	-70
4	0.0003	14	-76	-94
5	0.0004	-36	26	6
6	0.0005	80	222	31
7	0.0006	114	64	148
8	0.0007	-58	-109	-20
9	0.0008	113	-96	-100
10	0.0009	-190	44	74
11	0.0010	-33	71	-34
12	0.0011	41	103	-97
13	0.0012	-27	-93	66
14	0.0013	-29	-62	-6
15	0.0014	-3	-16	-62
16	0.0015	41	125	41
17	0.0016	-32	18	82
18	0.0017	92	-27	-55
19	0.0018	22	-25	-4
20	0.0019	-20	-54	6
21	0.0020	23	105	22
22	0.0021	-8	24	43
23	0.0022	-32	-8	-4
24	0.0023	-45	-11	120
25	0.0024	-102	27	56
26	0.0025	-37	44	37
27	0.0026	-54	-16	1
28	0.0027	-40	7	31
29	0.0028	60	-8	-87
30	0.0029	65	19	2
31	0.0030	16	28	106
32	0.0031	50	-15	-16
33	0.0032	33	-4	-58
34	0.0033	99	19	35
35	0.0034	-132	-67	40
36	0.0035	114	92	-71
37	0.0036	-27	-23	31
38	0.0037	-96	36	152
39	0.0038	-11	45	-12
40	0.0039	-58	19	-44
41	0.0040	20	-11	14
42	0.0041	-68	-83	-33
43	0.0042	35	73	1
44	0.0043	41	39	46
45	0.0044	-98	-36	75
46	0.0045	40	6	-21
47	0.0046	40	-17	-40
48	0.0047	46	15	10
49	0.0048	80	6	-12
50	0.0049	7	9	-37
51	0.0050	75	20	-25
52	0.0051	-8	-2	-62
53	0.0052	-6	54	80
54	0.0053	-6	10	-46
55	0.0054	-23	-63	-76
56	0.0055	69	-42	-123
57	0.0056	-50	23	91
58	0.0057	49	228	144
59	0.0058	41	62	31
60	0.0059	-33	-161	-85
61	0.0060	5	117	95
62	0.0061	28	86	163
63	0.0062	-66	-97	-15
64	0.0063	191	-12	-173
65	0.0064	-83	-23	-10
66	0.0065	10	101	5
67	0.0066	99	56	-153
68	0.0067	-61	-85	6
69	0.0068	-12	-33	52
70	0.0069	-58	31	-7
71	0.0070	92	173	152
72	0.0071	-104	5	45
73	0.0072	124	-74	-28
74	0.0073	19	-45	-100
75	0.0074	18	-61	-20
76	0.0075	60	108	-40
77	0.0076	92	19	-40
78	0.0077	-23	-50	-2
79	0.0078	-17	-3	83
80	0.0079	-59	30	-32
81	0.0080	-34	94	58
82	0.0081	-53	69	134
83	0.0082	33	49	23
84	0.0083	-54	-54	23
85	0.0084	37	65	66
86	0.0085	-96	35	9
87	0.0086	140	18	-34
88	0.0087	-36	-34	-11
89	0.0088	105	-74	75
90	0.0089	-58	30	-121
91	0.0090	126	9	10
92	0.0091	-76	105	75
93	0.0092	52	-58	70
94	0.0093	-21	67	-57
95	0.0094	9	2	16
96	0.0095	-61	53	54
97	0.0096	10	20	-2
98	0.0097	70	-8	-42
99	0.0098	-2	1	73
100	0.0099	-7	-12	39

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	-509	-979	166
2	0.001	-738	1966	90
3	0.002	-700	787	-140
4	0.003	-388	1814	-268
5	0.004	-477	1055	-286
6	0.005	-83	390	-276
7	0.006	-488	-540	519
8	0.007	-785	-632	690
9	0.008	-939	3350	753
10	0.009	-705	1256	374
================================================================================

=== 采集时间: 2025-12-05 15:25:07 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	11	2	-41
2	0.0001	18	28	-64
3	0.0002	-20	-54	-23
4	0.0003	-54	86	31
5	0.0004	52	49	65
6	0.0005	-74	-27	-28
7	0.0006	77	-2	-34
8	0.0007	-81	5	-28
9	0.0008	65	-3	0
10	0.0009	-6	82	-55
11	0.0010	22	-78	39
12	0.0011	-21	24	-61
13	0.0012	67	-81	-14
14	0.0013	-62	83	44
15	0.0014	53	-10	33
16	0.0015	-24	61	-34
17	0.0016	-6	-50	69
18	0.0017	-33	16	-37
19	0.0018	-28	-3	18
20	0.0019	2	77	1
21	0.0020	-45	-40	57
22	0.0021	-12	-16	2
23	0.0022	-12	-7	69
24	0.0023	-2	30	18
25	0.0024	19	40	20
26	0.0025	-10	27	-15
27	0.0026	66	-16	-36
28	0.0027	56	19	-21
29	0.0028	-2	-61	46
30	0.0029	5	66	1
31	0.0030	19	28	-45
32	0.0031	-31	-20	83
33	0.0032	-84	2	46
34	0.0033	13	18	120
35	0.0034	-74	56	19
36	0.0035	39	-66	-71
37	0.0036	2	-33	-123
38	0.0037	134	-15	-29
39	0.0038	-53	-44	69
40	0.0039	57	144	28
41	0.0040	37	-19	-47
42	0.0041	41	62	30
43	0.0042	3	-33	52
44	0.0043	-6	-19	-59
45	0.0044	-63	26	-20
46	0.0045	-62	33	-6
47	0.0046	-17	18	-11
48	0.0047	-72	-75	7
49	0.0048	-55	-17	63
50	0.0049	-61	16	54
51	0.0050	-80	39	19
52	0.0051	10	-28	22
53	0.0052	10	19	14
54	0.0053	83	-29	5
55	0.0054	79	23	14
56	0.0055	39	-17	-71
57	0.0056	99	33	-72
58	0.0057	-105	-48	19
59	0.0058	71	56	43
60	0.0059	-3	57	65
61	0.0060	69	-15	-14
62	0.0061	53	-3	-84
63	0.0062	-11	-6	35
64	0.0063	-46	90	-24
65	0.0064	65	-11	-17
66	0.0065	-40	-11	-10
67	0.0066	7	-84	-46
68	0.0067	46	31	-57
69	0.0068	-12	40	61
70	0.0069	35	27	33
71	0.0070	62	18	-59
72	0.0071	57	-28	-66
73	0.0072	-67	-4	33
74	0.0073	6	24	-29
75	0.0074	32	19	-124
76	0.0075	6	-129	35
77	0.0076	-40	82	95
78	0.0077	58	122	172
79	0.0078	-37	109	86
80	0.0079	23	-234	-178
81	0.0080	95	-53	-209
82	0.0081	88	-65	-177
83	0.0082	88	117	134
84	0.0083	-6	218	144
85	0.0084	-23	-102	-64
86	0.0085	-128	-170	-74
87	0.0086	-23	-126	-117
88	0.0087	23	199	71
89	0.0088	52	223	211
90	0.0089	-12	19	101
91	0.0090	15	-166	-83
92	0.0091	-15	-102	-152
93	0.0092	-10	7	-8
94	0.0093	33	118	-12
95	0.0094	138	77	-3
96	0.0095	-50	-21	84
97	0.0096	-23	-49	109
98	0.0097	-64	33	-74
99	0.0098	58	15	-88
100	0.0099	75	43	-101

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	719	-2633	-276
2	0.001	811	-528	154
3	0.002	667	-1771	307
4	0.003	113	705	719
5	0.004	201	784	-1081
6	0.005	2	1884	-810
7	0.006	285	366	-753
8	0.007	472	-89	-516
9	0.008	1012	-285	-787
10	0.009	627	-677	-597
================================================================================

=== 采集时间: 2025-12-05 15:25:07 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	-46	-14	-47
2	0.0001	-20	-145	-68
3	0.0002	-17	16	23
4	0.0003	40	165	87
5	0.0004	39	84	103
6	0.0005	-3	-122	-42
7	0.0006	16	-127	-132
8	0.0007	19	-12	-70
9	0.0008	37	116	178
10	0.0009	13	161	199
11	0.0010	95	23	11
12	0.0011	-6	-68	-106
13	0.0012	24	-112	-89
14	0.0013	-36	112	24
15	0.0014	88	103	-12
16	0.0015	27	48	2
17	0.0016	-62	-117	97
18	0.0017	-110	-54	-15
19	0.0018	6	52	-10
20	0.0019	-33	7	-41
21	0.0020	27	-51	22
22	0.0021	-42	71	114
23	0.0022	-8	117	168
24	0.0023	-7	-4	-49
25	0.0024	-16	-79	-25
26	0.0025	-24	-15	-50
27	0.0026	97	13	-63
28	0.0027	15	56	-40
29	0.0028	-37	1	96
30	0.0029	-51	-51	-42
31	0.0030	26	-11	15
32	0.0031	26	28	2
33	0.0032	45	6	-32
34	0.0033	-32	27	32
35	0.0034	-31	-46	-31
36	0.0035	39	23	-49
37	0.0036	63	31	60
38	0.0037	-47	-20	28
39	0.0038	0	0	1
40	0.0039	-47	32	-63
41	0.0040	-21	7	-16
42	0.0041	-12	-29	-4
43	0.0042	24	30	40
44	0.0043	43	-16	-20
45	0.0044	36	6	-24
46	0.0045	-51	-51	-71
47	0.0046	45	-17	-61
48	0.0047	1	39	-4
49	0.0048	31	24	113
50	0.0049	11	30	33
51	0.0050	-2	-46	-3
52	0.0051	20	-12	-21
53	0.0052	46	9	11
54	0.0053	-37	-62	-14
55	0.0054	20	28	-53
56	0.0055	0	23	-29
57	0.0056	-40	16	-8
58	0.0057	41	9	-101
59	0.0058	20	9	-25
60	0.0059	-11	14	80
61	0.0060	37	28	-34
62	0.0061	52	-23	-2
63	0.0062	-49	19	30
64	0.0063	40	-20	-58
65	0.0064	26	73	-8
66	0.0065	32	-28	28
67	0.0066	31	-11	-42
68	0.0067	53	22	45
69	0.0068	-3	-7	-70
70	0.0069	-44	-2	33
71	0.0070	-46	50	26
72	0.0071	-51	18	13
73	0.0072	30	50	82
74	0.0073	-2	39	20
75	0.0074	36	-74	-59
76	0.0075	31	-12	-59
77	0.0076	2	-46	-89
78	0.0077	11	2	33
79	0.0078	-25	109	143
80	0.0079	30	62	65
81	0.0080	-42	26	54
82	0.0081	20	-31	-4
83	0.0082	-58	6	-11
84	0.0083	31	66	28
85	0.0084	-10	7	-40
86	0.0085	18	9	-15
87	0.0086	9	-85	-55
88	0.0087	-42	-79	-148
89	0.0088	91	22	23
90	0.0089	-117	2	-36
91	0.0090	146	79	40
92	0.0091	-57	-16	-61
93	0.0092	-78	-91	148
94	0.0093	-15	111	-10
95	0.0094	53	-19	0
96	0.0095	27	84	50
97	0.0096	27	-55	20
98	0.0097	57	45	-126
99	0.0098	20	14	10
100	0.0099	-19	-23	-4

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	750	-710	-374
2	0.001	566	396	-100
3	0.002	860	-692	-138
4	0.003	961	41	-47
5	0.004	593	86	61
6	0.005	220	273	-682
7	0.006	398	92	-660
8	0.007	397	-327	-546
9	0.008	639	4091	-695
10	0.009	931	694	-919
================================================================================

=== 采集时间: 2025-12-05 15:25:08 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	36	14	-36
2	0.0001	48	5	-15
3	0.0002	-50	-4	-21
4	0.0003	49	-48	2
5	0.0004	-49	10	-45
6	0.0005	-19	-45	7
7	0.0006	-46	62	2
8	0.0007	-10	-65	15
9	0.0008	-29	2	7
10	0.0009	48	32	52
11	0.0010	18	43	6
12	0.0011	46	30	91
13	0.0012	9	9	28
14	0.0013	56	-3	-59
15	0.0014	71	-23	-92
16	0.0015	-53	44	169
17	0.0016	-33	113	110
18	0.0017	150	36	-173
19	0.0018	-110	-152	61
20	0.0019	-58	-34	41
21	0.0020	-61	121	10
22	0.0021	61	113	26
23	0.0022	-53	-45	18
24	0.0023	40	-130	-57
25	0.0024	19	35	-98
26	0.0025	7	-37	-49
27	0.0026	13	126	30
28	0.0027	-24	26	114
29	0.0028	-50	-42	75
30	0.0029	-23	-15	54
31	0.0030	-45	15	46
32	0.0031	2	50	67
33	0.0032	105	7	-151
34	0.0033	23	-50	-37
35	0.0034	-17	16	-8
36	0.0035	-59	14	6
37	0.0036	-49	35	49
38	0.0037	-24	37	43
39	0.0038	-17	-34	-23
40	0.0039	33	31	-67
41	0.0040	-63	-79	30
42	0.0041	-16	10	56
43	0.0042	33	87	44
44	0.0043	13	33	43
45	0.0044	-28	-32	92
46	0.0045	-57	-11	43
47	0.0046	37	92	37
48	0.0047	53	58	27
49	0.0048	20	-45	36
50	0.0049	43	3	-50
51	0.0050	27	18	-67
52	0.0051	56	36	6
53	0.0052	23	30	-34
54	0.0053	77	22	-2
55	0.0054	-57	-23	9
56	0.0055	69	15	5
57	0.0056	-40	31	46
58	0.0057	-8	45	36
59	0.0058	19	-8	20
60	0.0059	-16	-33	-44
61	0.0060	-44	53	-45
62	0.0061	43	-42	14
63	0.0062	-66	45	69
64	0.0063	-58	11	151
65	0.0064	-40	44	-14
66	0.0065	20	-38	-104
67	0.0066	11	3	-75
68	0.0067	-46	-37	52
69	0.0068	5	27	-6
70	0.0069	20	-24	-11
71	0.0070	48	54	-24
72	0.0071	0	-57	23
73	0.0072	-19	9	-21
74	0.0073	60	-24	-6
75	0.0074	-50	-12	-59
76	0.0075	164	-8	-50
77	0.0076	16	65	73
78	0.0077	78	33	50
79	0.0078	-57	54	-57
80	0.0079	-21	-45	-10
81	0.0080	-149	-34	56
82	0.0081	41	49	-6
83	0.0082	-55	-2	67
84	0.0083	0	24	118
85	0.0084	-79	-53	-80
86	0.0085	50	20	-101
87	0.0086	-63	-67	-34
88	0.0087	-21	-84	30
89	0.0088	41	77	26
90	0.0089	41	28	86
91	0.0090	18	101	33
92	0.0091	13	-32	35
93	0.0092	-72	16	33
94	0.0093	58	60	0
95	0.0094	-45	-8	-21
96	0.0095	97	58	-19
97	0.0096	-44	-113	11
98	0.0097	33	73	87
99	0.0098	54	108	-8
100	0.0099	61	65	63

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	730	-694	-489
2	0.001	578	679	156
3	0.002	595	474	163
4	0.003	868	-1138	-3
5	0.004	437	-1118	465
6	0.005	234	-1039	483
7	0.006	117	4382	-646
8	0.007	503	1205	-804
9	0.008	504	1663	-582
10	0.009	735	436	-684
================================================================================

=== 采集时间: 2025-12-05 15:25:08 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	5	114	-47
2	0.0001	30	-20	62
3	0.0002	-54	2	93
4	0.0003	28	74	60
5	0.0004	-2	19	-7
6	0.0005	14	84	19
7	0.0006	-64	-54	-6
8	0.0007	35	27	-28
9	0.0008	-41	-42	-45
10	0.0009	2	-7	99
11	0.0010	3	37	7
12	0.0011	99	-25	-19
13	0.0012	-28	-7	48
14	0.0013	33	30	-53
15	0.0014	6	24	-153
16	0.0015	73	27	84
17	0.0016	-135	-74	-4
18	0.0017	122	40	-4
19	0.0018	-74	92	13
20	0.0019	10	-67	82
21	0.0020	-49	108	16
22	0.0021	23	-71	-46
23	0.0022	-28	3	-6
24	0.0023	60	2	0
25	0.0024	10	-75	-70
26	0.0025	90	18	3
27	0.0026	-7	71	71
28	0.0027	22	108	79
29	0.0028	-68	-44	23
30	0.0029	-42	-61	-11
31	0.0030	15	-2	-38
32	0.0031	-14	-4	23
33	0.0032	-6	60	33
34	0.0033	-20	44	-27
35	0.0034	-57	-89	-77
36	0.0035	-38	-36	-53
37	0.0036	40	2	62
38	0.0037	-97	56	143
39	0.0038	27	88	49
40	0.0039	-3	-6	0
41	0.0040	-10	23	80
42	0.0041	-66	-19	-17
43	0.0042	18	23	44
44	0.0043	40	80	-107
45	0.0044	45	-46	-23
46	0.0045	-11	48	-63
47	0.0046	-2	-21	20
48	0.0047	-115	41	61
49	0.0048	-2	19	48
50	0.0049	-58	-2	5
51	0.0050	53	-7	45
52	0.0051	-49	-23	23
53	0.0052	96	-4	18
54	0.0053	11	78	0
55	0.0054	53	-61	-19
56	0.0055	-16	-20	-41
57	0.0056	-6	-19	48
58	0.0057	19	120	22
59	0.0058	96	100	49
60	0.0059	28	41	40
61	0.0060	-64	33	10
62	0.0061	-27	-34	1
63	0.0062	-28	57	37
64	0.0063	-20	9	32
65	0.0064	41	53	-11
66	0.0065	-4	9	96
67	0.0066	-42	-14	60
68	0.0067	71	16	-42
69	0.0068	20	33	24
70	0.0069	2	-42	-28
71	0.0070	57	49	-17
72	0.0071	-4	-17	6
73	0.0072	-6	-8	62
74	0.0073	-38	43	91
75	0.0074	44	49	-29
76	0.0075	15	2	-36
77	0.0076	39	-27	-44
78	0.0077	10	28	2
79	0.0078	-10	10	23
80	0.0079	40	22	-62
81	0.0080	24	57	60
82	0.0081	15	-6	26
83	0.0082	32	-3	-29
84	0.0083	43	48	73
85	0.0084	-28	48	28
86	0.0085	80	66	-23
87	0.0086	-8	16	60
88	0.0087	-89	-79	52
89	0.0088	-6	19	-21
90	0.0089	6	58	20
91	0.0090	26	70	67
92	0.0091	-37	-8	-42
93	0.0092	15	-29	-4
94	0.0093	-80	-2	32
95	0.0094	44	-23	-29
96	0.0095	-7	77	46
97	0.0096	-12	-8	73
98	0.0097	6	6	32
99	0.0098	-4	60	54
100	0.0099	33	27	62

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	-654	680	344
2	0.001	-608	647	236
3	0.002	-807	1751	-473
4	0.003	-400	2007	-617
5	0.004	-109	812	-833
6	0.005	291	222	-1474
7	0.006	-457	-900	669
8	0.007	-348	3645	534
9	0.008	-604	919	597
10	0.009	-797	1590	656
================================================================================

=== 采集时间: 2025-12-05 15:25:09 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	-46	22	110
2	0.0001	-21	-17	96
3	0.0002	-57	6	-62
4	0.0003	-6	26	3
5	0.0004	-3	-11	-27
6	0.0005	56	-15	-47
7	0.0006	65	-4	-53
8	0.0007	-47	-59	22
9	0.0008	11	30	49
10	0.0009	-7	31	9
11	0.0010	33	9	-14
12	0.0011	-10	-29	-7
13	0.0012	-15	-6	27
14	0.0013	-12	41	23
15	0.0014	-15	3	50
16	0.0015	-21	41	44
17	0.0016	35	-14	-23
18	0.0017	-75	30	36
19	0.0018	75	70	44
20	0.0019	-40	27	-15
21	0.0020	60	35	95
22	0.0021	-70	32	23
23	0.0022	50	19	110
24	0.0023	-11	14	-114
25	0.0024	-41	-131	-105
26	0.0025	26	56	-40
27	0.0026	57	-14	14
28	0.0027	20	58	125
29	0.0028	28	30	80
30	0.0029	26	-33	-122
31	0.0030	32	11	-76
32	0.0031	-21	30	-31
33	0.0032	61	30	-32
34	0.0033	3	-24	-62
35	0.0034	-31	-101	-28
36	0.0035	10	54	-20
37	0.0036	-87	13	53
38	0.0037	-29	39	48
39	0.0038	-58	14	106
40	0.0039	20	-36	-46
41	0.0040	54	13	-61
42	0.0041	15	19	121
43	0.0042	-20	24	9
44	0.0043	79	14	-101
45	0.0044	15	48	10
46	0.0045	-41	-8	69
47	0.0046	10	66	-20
48	0.0047	19	-65	16
49	0.0048	0	-70	-23
50	0.0049	-25	-58	-28
51	0.0050	-2	147	48
52	0.0051	137	118	48
53	0.0052	-162	-185	48
54	0.0053	122	-70	-94
55	0.0054	-117	61	-8
56	0.0055	35	169	260
57	0.0056	-27	118	73
58	0.0057	31	-147	-29
59	0.0058	26	-101	-167
60	0.0059	48	-62	-104
61	0.0060	96	222	63
62	0.0061	13	99	135
63	0.0062	1	-34	61
64	0.0063	-42	-115	-124
65	0.0064	-108	-81	-19
66	0.0065	-45	109	30
67	0.0066	43	107	26
68	0.0067	39	18	82
69	0.0068	-17	-65	76
70	0.0069	-24	18	-42
71	0.0070	-54	54	-4
72	0.0071	-28	64	5
73	0.0072	46	-14	-42
74	0.0073	32	-4	-40
75	0.0074	-19	-32	22
76	0.0075	-84	31	80
77	0.0076	5	61	99
78	0.0077	-6	20	30
79	0.0078	30	-42	-72
80	0.0079	-4	-29	-21
81	0.0080	-3	33	-34
82	0.0081	33	87	39
83	0.0082	129	65	3
84	0.0083	3	-121	2
85	0.0084	-67	-41	-25
86	0.0085	-24	80	-23
87	0.0086	-61	48	39
88	0.0087	43	66	37
89	0.0088	-17	-66	73
90	0.0089	-19	-28	-6
91	0.0090	-4	-15	-20
92	0.0091	-20	6	50
93	0.0092	26	64	-4
94	0.0093	95	-2	36
95	0.0094	96	45	-98
96	0.0095	108	16	19
97	0.0096	16	53	-33
98	0.0097	9	-17	-8
99	0.0098	-15	6	-34
100	0.0099	-62	26	-6

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	911	214	-964
2	0.001	910	-654	-914
3	0.002	641	-439	40
4	0.003	566	3344	-238
5	0.004	630	-50	-32
6	0.005	-203	2184	-65
7	0.006	-71	1550	-323
8	0.007	-203	1622	-468
9	0.008	166	944	-1235
10	0.009	567	533	-868
================================================================================

=== 采集时间: 2025-12-05 15:25:09 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	-20	61	26
2	0.0001	87	-81	28
3	0.0002	-42	75	-106
4	0.0003	9	-106	14
5	0.0004	44	148	-19
6	0.0005	61	11	181
7	0.0006	-20	78	126
8	0.0007	33	-19	14
9	0.0008	-25	9	1
10	0.0009	-78	-45	-34
11	0.0010	-2	13	-41
12	0.0011	-11	27	-45
13	0.0012	-37	-3	33
14	0.0013	-81	-62	103
15	0.0014	0	47	-21
16	0.0015	-17	-24	44
17	0.0016	9	7	71
18	0.0017	-58	20	-45
19	0.0018	135	32	-96
20	0.0019	-17	-23	24
21	0.0020	73	1	40
22	0.0021	97	53	20
23	0.0022	-27	70	91
24	0.0023	-33	37	96
25	0.0024	-75	39	5
26	0.0025	-38	1	16
27	0.0026	7	-31	73
28	0.0027	-20	35	93
29	0.0028	-15	-6	70
30	0.0029	9	61	0
31	0.0030	5	-40	-42
32	0.0031	46	-8	-2
33	0.0032	62	23	-91
34	0.0033	73	-102	7
35	0.0034	31	189	28
36	0.0035	24	10	160
37	0.0036	82	83	-102
38	0.0037	-44	-75	57
39	0.0038	-83	86	58
40	0.0039	77	92	-128
41	0.0040	46	45	131
42	0.0041	-92	-50	103
43	0.0042	73	-53	-174
44	0.0043	-10	-28	-122
45	0.0044	-91	-10	-11
46	0.0045	-33	31	43
47	0.0046	14	96	48
48	0.0047	33	-54	7
49	0.0048	3	-61	62
50	0.0049	-62	60	0
51	0.0050	-44	-2	62
52	0.0051	-6	9	20
53	0.0052	-27	54	67
54	0.0053	-40	60	100
55	0.0054	-4	-28	-122
56	0.0055	105	-29	-55
57	0.0056	-44	75	84
58	0.0057	49	168	117
59	0.0058	32	90	-76
60	0.0059	-29	-159	-29
61	0.0060	-14	-67	-81
62	0.0061	124	13	-85
63	0.0062	40	104	61
64	0.0063	82	13	7
65	0.0064	28	-41	-87
66	0.0065	28	-110	-66
67	0.0066	-105	-70	-54
68	0.0067	70	100	0
69	0.0068	-50	131	92
70	0.0069	-32	-105	86
71	0.0070	-25	49	-54
72	0.0071	-57	-61	3
73	0.0072	-6	74	-41
74	0.0073	39	-24	-64
75	0.0074	80	84	6
76	0.0075	-10	40	147
77	0.0076	23	-19	5
78	0.0077	-37	7	28
79	0.0078	-31	31	142
80	0.0079	5	44	-98
81	0.0080	122	-12	-46
82	0.0081	-100	-12	13
83	0.0082	-59	-27	33
84	0.0083	-84	49	80
85	0.0084	-68	-4	6
86	0.0085	16	-16	-19
87	0.0086	19	-61	-101
88	0.0087	14	-34	11
89	0.0088	-3	48	91
90	0.0089	80	-4	-94
91	0.0090	31	-28	58
92	0.0091	-68	-67	15
93	0.0092	61	44	-6
94	0.0093	-3	67	-24
95	0.0094	-24	-44	-41
96	0.0095	0	58	28
97	0.0096	-21	-14	-29
98	0.0097	-50	7	2
99	0.0098	-20	7	32
100	0.0099	-66	-8	-29

电流增量数据 [1000Hz, 10点]
采样序号	时间(s)	A相电流(INT)	B相电流(INT)	C相电流(INT)
1	0.000	-24	426	-729
2	0.001	-16	2086	-804
3	0.002	-112	2387	-867
4	0.003	284	2229	-658
5	0.004	433	-1944	-470
6	0.005	-618	265	369
7	0.006	-681	1000	64
8	0.007	-886	592	-339
9	0.008	-675	713	-264
10	0.009	-82	1491	-624
================================================================================

=== 采集时间: 2025-12-05 15:25:09 (增量周期: 10.0ms) ===
振动增量数据 [等效10000Hz, 100点]
时序序号	时间(s)	X振动(INT)	Y振动(INT)	Z振动(INT)
1	0.0000	39	-162	-211
2	0.0001	-53	-40	-93
3	0.0002	14	73	191
4	0.0003	-2	233	103
